ID,ISDELETED,NAME,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,LASTVIEWEDDATE,LASTREFERENCEDDATE,STUDENT__C,SCHOOL__C,ACTUAL_END_DATE__C,STARTINGGRADE__C,ENDINGGRADE__C,LIVING_ON_CAMPUS__C,DATE_LAST_VERIFIED__C,HIGHEST_SAT_SCORE__C,SOURCE__C,NOTES__C,PURSUING_DEGREE_TYPE__C,START_DATE__C,STATUS__C,TRANSFER_REASON__C,TYPE__C,MAJOR_AREA__C,STUDENT_HS_COHORT__C,NUMBER_OF_MARKING_PERIODS__C,ANTICIPATED_GRADUATION__C,FINAL_GPA__C,GRAD_YEAR__C,MAJOR__C,COLLEGE_MAJOR_DECLARED__C,OTHER_MAJOR__C,NSC_VERIFIED__C,DUAL_ENROLLMENT__C,CLASS_RANK_PERCENTILE__C
a0880000008xecEAAQ,FALSE,,2010-08-27T20:16:00.000Z,00580000003U34WAAS,2013-11-01T20:49:57.000Z,005C0000003CMzbIAG,2013-11-01T20:49:57.000Z,,,,00380000010UhrCAAS,0018000000kxhmWAAQ,6/15/2012,9,,FALSE,,0,Salesforce,,High School Diploma,9/1/2008,Graduated,,High School,,2012,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xecCAAQ,FALSE,,2010-08-27T20:16:00.000Z,00580000003U34WAAS,2014-04-03T22:01:00.000Z,00580000003U34WAAS,2014-04-03T22:01:00.000Z,,,,00380000010UhrAAAS,0018000000kxhmWAAQ,6/30/2012,9,,FALSE,,1460,Salesforce,,High School Diploma,9/1/2008,Graduated,,High School,,2012,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xec9AAA,FALSE,,2010-08-27T20:16:00.000Z,00580000003U34WAAS,2013-10-28T23:37:26.000Z,005C0000003CMzbIAG,2013-10-28T23:37:26.000Z,,,,00380000010Uhr7AAC,0018000000kxhmWAAQ,6/28/2013,9,12,FALSE,10/28/2013,0,Salesforce,,High School Diploma,9/1/2009,Graduated,,High School,,2013,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xec8AAA,FALSE,,2010-08-27T20:16:00.000Z,00580000003U34WAAS,2013-11-01T23:17:30.000Z,005C0000003CMzbIAG,2013-11-01T23:17:30.000Z,,,,00380000010Uhr6AAC,0018000000kxhmWAAQ,6/28/2009,9,10,FALSE,,0,Salesforce,,High School Diploma,9/1/2008,Transferred out,Social,High School,,2012,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xec6AAA,FALSE,,2010-08-27T20:16:00.000Z,00580000003U34WAAS,2013-11-04T23:38:58.000Z,005C0000003CMzbIAG,2013-11-04T23:38:58.000Z,,,,00380000010Uhr4AAC,0018000000kxhmWAAQ,6/28/2011,9,12,FALSE,,0,Salesforce,,High School Diploma,9/1/2007,Graduated,,High School,,2011,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xebzAAA,FALSE,,2010-08-27T20:16:00.000Z,00580000003U34WAAS,2013-11-05T00:53:47.000Z,005C0000003teDhIAI,2013-11-05T00:53:47.000Z,,,,00380000010Uhr2AAC,0018000000kxhmWAAQ,6/28/2011,9,12,FALSE,,0,Salesforce,,High School Diploma,9/1/2007,Graduated,,High School,,2011,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xebyAAA,FALSE,,2010-08-27T20:16:00.000Z,00580000003U34WAAS,2013-09-04T22:27:50.000Z,005C0000003CMzbIAG,2013-09-04T22:27:50.000Z,,,,00380000010Uhr1AAC,0018000000kxhmWAAQ,6/7/2013,9,12,FALSE,,1620,Salesforce,,High School Diploma,9/1/2009,Graduated,,High School,,2013,2,,,,,FALSE,,FALSE,FALSE,
a08C000000PUqBDIA1,FALSE,,2013-10-24T16:03:11.000Z,005C0000005hqx2IAA,2015-06-30T16:44:58.000Z,005C0000006wSJzIAM,2015-06-30T16:44:58.000Z,,,,00380000010UhqvAAC,0018000000kxhmWAAQ,6/15/2015,,,FALSE,6/29/2015,1600,Salesforce,CS verified via Calpads.,High School Diploma,8/5/2013,Graduated,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000AycLyIAJ,FALSE,,2011-05-25T21:21:30.000Z,00580000003U38uAAC,2014-03-04T23:27:34.000Z,005C0000003sZiUIAU,2014-03-04T23:27:34.000Z,,,,00380000010UhqqAAC,0018000000kxhmWAAQ,8/5/2013,,,FALSE,10/24/2013,0,Salesforce,CS verified via Calpads.,High School Diploma,8/15/2011,Transferred out,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000HTEkpIAH,FALSE,,2012-08-24T22:08:12.000Z,005C0000003sZiUIAU,2015-09-09T20:51:12.000Z,005C0000003teDhIAI,2015-09-09T20:51:12.000Z,,,,00380000010UhqpAAC,0018000000kxhmWAAQ,6/12/2015,,,FALSE,9/9/2015,1050,Salesforce,CS verified via Calpads.,High School Diploma,8/14/2012,Graduated,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000AybktIAB,FALSE,,2011-05-25T16:22:30.000Z,00580000003U38uAAC,2013-10-24T16:59:52.000Z,005C0000003CMzbIAG,2013-10-24T16:59:52.000Z,,,,00380000010UhqgAAC,0018000000kxhmWAAQ,,,,FALSE,10/24/2013,1160,Salesforce,CS verified via Calpads.,High School Diploma,8/15/2011,Attending,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000AydLtIAJ,FALSE,,2011-05-26T23:32:57.000Z,00580000003U38uAAC,2013-10-24T23:26:15.000Z,005C0000003CMzbIAG,2013-10-24T23:26:15.000Z,,,,00380000010UhqcAAC,0018000000kxhmWAAQ,,,,FALSE,10/24/2013,1290,Salesforce,CS verified via Calpads.,High School Diploma,8/15/2011,Attending,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000HVcZfIAL,FALSE,,2013-01-31T00:41:29.000Z,005C0000003upvDIAQ,2014-06-03T14:24:26.000Z,005C0000005hqx2IAA,2014-06-03T14:24:26.000Z,,,,00380000010UhpxAAC,0018000000kxhmWAAQ,4/1/2014,,,FALSE,1/30/2013,0,Salesforce,CS verified via student.,High School Diploma,1/30/2013,Transferred out,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000B0mPDIAZ,FALSE,,2011-09-01T22:21:54.000Z,005C0000003sZiUIAU,2013-10-11T21:55:17.000Z,005C0000003CMzbIAG,2013-10-11T21:55:17.000Z,,,,00380000010UhpxAAC,0018000000kxhmWAAQ,12/14/2012,,,FALSE,10/11/2013,0,Salesforce,CS verified via Calpads,High School Diploma,8/15/2011,Transferred out,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000AybjAIAR,FALSE,,2011-05-25T15:50:16.000Z,00580000003U38uAAC,2015-09-08T20:43:44.000Z,005C00000061uWhIAI,2015-09-08T20:43:44.000Z,,,,00380000010UhpbAAC,0018000000kxhmWAAQ,6/30/2015,,,FALSE,9/8/2015,1530,Salesforce,CS verified via Calpads.,High School Diploma,8/15/2011,Graduated,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000B0mL3IAJ,FALSE,,2011-09-01T20:48:53.000Z,005C0000003sZiUIAU,2015-07-09T16:26:32.000Z,005C0000006wSJzIAM,2015-07-09T16:26:32.000Z,,,,00380000010UhpVAAS,0018000000kxhmWAAQ,6/15/2015,,,FALSE,6/29/2015,1190,Salesforce,CS verified via Calpads.,High School Diploma,8/15/2011,Graduated,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000B0mKeIAJ,FALSE,,2011-09-01T20:43:14.000Z,005C0000003sZiUIAU,2015-09-09T16:57:38.000Z,005C0000009hQUAIA2,2015-09-09T16:57:38.000Z,,,,00380000010UhpUAAS,0018000000kxhmWAAQ,6/30/2015,,,FALSE,9/9/2015,1160,Salesforce,CS verified via Calpads.,High School Diploma,9/1/2011,Graduated,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000AyavOIAR,FALSE,,2011-05-24T14:46:04.000Z,00580000003U38uAAC,2015-09-18T02:08:59.000Z,005C00000061uWhIAI,2015-09-18T02:08:59.000Z,,,,00380000010UhpOAAS,0018000000kxhmWAAQ,6/30/2015,,,FALSE,9/17/2015,1200,Salesforce,CS verified via Calpads.,High School Diploma,8/15/2011,Graduated,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwzAAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2013-09-04T21:26:44.000Z,005C0000003CMzbIAG,2013-09-04T21:26:44.000Z,,,,00380000010UhnaAAC,0018000000kxhmWAAQ,6/28/2013,9,,FALSE,,0,Salesforce,Teacher turnover from the previous year.,High School Diploma,9/1/2010,Transferred out,Academic,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwyAAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-09-08T23:47:49.000Z,005C0000003teDhIAI,2014-09-08T23:47:49.000Z,,,,00380000010UhnZAAS,0018000000kxhmWAAQ,7/28/2014,9,,FALSE,9/8/2014,1250,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwvAAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2012-12-19T15:43:22.000Z,005C0000003CMzbIAG,2012-12-19T15:43:22.000Z,,,,00380000010UhnWAAS,0018000000kxhmWAAQ,6/29/2012,9,10,FALSE,,0,Salesforce,,High School Diploma,9/1/2010,Transferred out,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwrAAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2012-12-19T15:43:22.000Z,005C0000003CMzbIAG,2012-12-19T15:43:22.000Z,,,,00380000010UhnSAAS,0018000000kxhmWAAQ,6/17/2011,9,9,FALSE,,0,Salesforce,Transferred out because his sister and brother both attend ESAT and it was better for the family if he left MASS.,High School Diploma,9/1/2010,Transferred out,Other,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwqAAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2013-10-03T20:28:59.000Z,005C0000003sZiUIAU,2013-10-03T20:28:59.000Z,,,,00380000010UhnQAAS,0018000000kxhmWAAQ,6/30/2010,9,,FALSE,,0,Salesforce,,High School Diploma,9/1/2010,Transferred out,Relocation,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwpAAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-07-23T23:50:34.000Z,005C0000003teDhIAI,2014-07-23T23:50:34.000Z,,,,00380000010UhnPAAS,0018000000kxhmWAAQ,6/30/2014,9,12,FALSE,7/23/2014,1300,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwfAAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-08-13T22:45:44.000Z,005C0000006wSJzIAM,2014-08-13T22:45:44.000Z,,,,00380000010UhnFAAS,0018000000kxhmWAAQ,6/30/2014,9,,FALSE,8/13/2014,0,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwdAAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-08-07T17:54:34.000Z,005C0000006wSJzIAM,2014-08-07T17:54:34.000Z,,,,00380000010UhnDAAS,0018000000kxhmWAAQ,6/30/2014,9,,FALSE,,1210,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwbAAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-09-11T23:08:53.000Z,005C0000006wSJzIAM,2014-09-11T23:08:53.000Z,,,,00380000010UhnBAAS,0018000000kxhmWAAQ,6/30/2014,9,,FALSE,9/11/2014,1260,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwXAAQ,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-09-05T16:40:40.000Z,005C0000006wSJzIAM,2014-09-05T16:40:40.000Z,,,,00380000010Uhn7AAC,0018000000kxhmWAAQ,6/30/2014,9,,FALSE,9/4/2014,0,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwVAAQ,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-08-28T22:09:04.000Z,005C0000003teDhIAI,2014-08-28T22:09:04.000Z,,,,00380000010Uhn5AAC,0018000000kxhmWAAQ,6/30/2014,9,,FALSE,8/28/2014,0,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008zQWeAAM,FALSE,,2010-09-26T06:44:57.000Z,00580000003U38wAAC,2014-08-11T21:19:10.000Z,005C0000006wSJzIAM,2014-08-11T21:19:10.000Z,,,,00380000010UhmxAAC,0018000000kxhmWAAQ,6/30/2014,,,FALSE,,1120,Salesforce,,High School Diploma,9/26/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfwKAAQ,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-09-08T23:09:26.000Z,005C0000003teDhIAI,2014-09-08T23:09:26.000Z,,,,00380000010UhmuAAC,0018000000kxhmWAAQ,6/30/2014,9,,FALSE,9/8/2014,0,,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfw8AAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2012-12-19T15:43:22.000Z,005C0000003CMzbIAG,2012-12-19T15:43:22.000Z,,,,00380000010UhmiAAC,0018000000kxhmWAAQ,6/29/2012,9,,FALSE,,1380,Salesforce,,High School Diploma,9/1/2010,Transferred out,Relocation,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfw5AAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-09-08T22:12:58.000Z,005C0000003teDhIAI,2014-09-08T22:12:58.000Z,,,,00380000010UhmfAAC,0018000000kxhmWAAQ,6/30/2014,9,12,FALSE,9/8/2014,1310,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008yfw4AAA,FALSE,,2010-09-14T20:30:42.000Z,00580000003U34WAAS,2014-07-21T16:43:18.000Z,005C0000006wSJzIAM,2014-07-21T16:43:18.000Z,,,,00380000010UhmeAAC,0018000000kxhmWAAQ,6/30/2014,9,,FALSE,7/18/2014,1400,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008zQWjAAM,FALSE,,2010-09-26T06:46:00.000Z,00580000003U38wAAC,2014-09-03T22:54:44.000Z,005C0000004gIFSIA2,2014-09-03T22:54:44.000Z,,,,00380000010UhmcAAC,0018000000kxhmWAAQ,6/30/2014,,,FALSE,,1170,Salesforce,,High School Diploma,9/26/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a08C000000WJiGKIA1,FALSE,,2014-09-17T16:45:33.000Z,005C0000003uCviIAE,2015-09-11T20:54:21.000Z,005C0000009hKfvIAE,2015-09-11T20:54:21.000Z,,,,003C000001ZF0v0IAD,0018000000kxhmXAAQ,5/29/2015,,,FALSE,9/11/2015,0,Salesforce,,High School Diploma,9/17/2014,Transferred out,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WQBH9IAP,FALSE,,2015-01-13T19:35:56.000Z,005C0000003uCviIAE,2015-05-01T19:37:12.000Z,005C0000003uCviIAE,2015-05-01T19:37:12.000Z,,,,003C000001ZF0uqIAD,0018000000kxhmXAAQ,3/10/2015,,,FALSE,5/1/2015,0,Salesforce,,High School Diploma,8/12/2014,Transferred out,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000YwL61IAF,FALSE,,2015-03-05T21:47:30.000Z,005C0000003uCviIAE,2015-09-11T21:08:39.000Z,005C0000009hKfvIAE,2015-09-11T21:08:39.000Z,,,,003C000001ZF0upIAD,0018000000kxhmXAAQ,,,,FALSE,3/5/2015,0,Salesforce,,High School Diploma,1/14/2015,Did Not Enroll,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000VRzzkIAD,FALSE,,2014-07-25T20:38:25.000Z,005C0000003uCviIAE,2015-09-11T19:00:29.000Z,005C0000009hKfvIAE,2015-09-11T19:00:29.000Z,,,,003C000001ZF0ukIAD,0018000000kxhmXAAQ,6/1/2015,,,FALSE,9/11/2015,0,Salesforce,,High School Diploma,9/1/2014,Transferred out,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwL0IAK,FALSE,,2015-09-03T22:17:10.000Z,005C0000009hQU5IAM,2015-09-03T22:17:10.000Z,005C0000009hQU5IAM,2015-09-03T22:17:10.000Z,,,,003C000001AbstwIAB,0018000000kxhmXAAQ,,,,FALSE,9/3/2015,0,Salesforce,,High School Diploma,8/11/2015,Attending,,High School,,2017,0,,,,,FALSE,,FALSE,FALSE,
a08C000000M1968IAB,FALSE,,2013-05-15T19:11:14.000Z,005C0000003uCviIAE,2014-10-01T18:59:09.000Z,005C0000005hqx2IAA,2014-10-01T18:59:09.000Z,,,,003C000001AbstwIAB,0018000000kxhmXAAQ,5/31/2014,,,FALSE,10/1/2014,0,Salesforce,CS verified via Calpads.,High School Diploma,5/15/2013,Transferred out,,High School,,2017,0,,,,,FALSE,,FALSE,FALSE,
a08C000000X9WlcIAF,FALSE,,2014-11-05T21:03:33.000Z,005C0000003uCviIAE,2015-09-11T20:58:25.000Z,005C0000009hKfvIAE,2015-09-11T20:58:25.000Z,,,,003C000001Abst8IAB,0018000000kxhmXAAQ,,,,FALSE,9/10/2015,0,Salesforce,,High School Diploma,8/12/2014,Did Not Enroll,,High School,,2017,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bYKBwIAO,FALSE,,2015-09-24T16:15:36.000Z,005C0000009hKfvIAE,2015-09-24T16:15:36.000Z,005C0000009hKfvIAE,2015-09-24T16:15:36.000Z,,,,003C000001AbssRIAR,0018000000kxhmXAAQ,,,,FALSE,9/24/2015,0,Salesforce,,High School Diploma,8/18/2015,Attending,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmxtIAB,FALSE,,2014-06-16T17:44:35.000Z,005C0000003uCvjIAE,2015-09-11T18:57:25.000Z,005C0000009hKfvIAE,2015-09-11T18:57:25.000Z,,,,003C000001AbssDIAR,0018000000kxhmXAAQ,5/29/2015,,,FALSE,9/11/2015,0,Salesforce,,High School Diploma,9/1/2014,Transferred out,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WYvIqIAL,FALSE,,2014-09-29T21:33:13.000Z,005C0000003uCviIAE,2015-09-11T18:53:35.000Z,005C0000009hKfvIAE,2015-09-11T18:53:35.000Z,,,,003C000001AbssBIAR,0018000000kxhmXAAQ,3/13/2015,,,FALSE,9/11/2015,0,Salesforce,,High School Diploma,9/1/2014,Transferred out,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WJSg8IAH,FALSE,,2014-09-17T00:12:16.000Z,005C0000003uCviIAE,2014-09-17T00:12:17.000Z,005C0000003uCviIAE,2014-09-17T00:12:17.000Z,,,,003C000001AbsreIAB,0018000000kxhmXAAQ,,,,FALSE,9/16/2014,0,Salesforce,,High School Diploma,9/1/2014,Attending,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WQBHOIA5,FALSE,,2015-01-13T19:37:19.000Z,005C0000003uCviIAE,2015-09-11T21:03:07.000Z,005C0000009hKfvIAE,2015-09-11T21:03:07.000Z,,,,003C000001AbsraIAB,0018000000kxhmXAAQ,,,,FALSE,9/11/2015,0,Salesforce,,High School Diploma,8/12/2014,Did Not Enroll,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmxTIAR,FALSE,,2014-06-16T17:44:35.000Z,005C0000003uCvjIAE,2015-09-10T22:12:27.000Z,005C0000009hKfvIAE,2015-09-10T22:12:27.000Z,,,,003C000001AbsrDIAR,0018000000kxhmXAAQ,5/29/2015,,,FALSE,9/10/2015,0,Salesforce,,High School Diploma,9/1/2014,Transferred out,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000PTP2oIAH,FALSE,,2013-10-11T22:04:23.000Z,005C0000005hqx2IAA,2014-10-01T18:56:45.000Z,005C0000005hqx2IAA,2014-10-01T18:56:45.000Z,,,,003C0000014oCehIAE,0018000000kxhmXAAQ,,,,FALSE,10/1/2014,0,Salesforce,CS verified via Calpads,High School Diploma,8/20/2013,Attending,,High School,,2015,0,,,,,FALSE,,FALSE,FALSE,
a08C000000B1OpqIAF,FALSE,,2011-10-11T18:50:35.000Z,005C0000003CDalIAG,2012-12-19T16:00:47.000Z,005C0000003CMzbIAG,2012-12-19T16:00:47.000Z,,,,00380000010UhwNAAS,0018000000kxhmXAAQ,5/7/2010,10,10,FALSE,10/11/2011,0,Salesforce,,High School Diploma,9/9/2009,Transferred out,Other,High School,,2012,0,,,,,FALSE,,FALSE,FALSE,
a08C000000HT4NjIAL,FALSE,,2012-08-13T22:47:24.000Z,005C0000003CDalIAG,2013-09-09T01:01:18.000Z,005C0000003CMzbIAG,2013-09-09T01:01:18.000Z,,,,00380000010UhuNAAS,0018000000kxhmXAAQ,6/7/2013,9,12,FALSE,8/13/2012,0,Salesforce,,High School Diploma,9/9/2009,Graduated,,High School,,2013,0,,,,,FALSE,,FALSE,FALSE,
a08C000000B0oOdIAJ,FALSE,,2011-09-06T18:43:04.000Z,005C0000003CDalIAG,2012-12-19T15:59:03.000Z,005C0000003CMzbIAG,2012-12-19T15:59:03.000Z,,,,00380000010UhtWAAS,0018000000kxhmXAAQ,6/25/2010,,,FALSE,,0,Salesforce,,High School Diploma,9/9/2009,Transferred out,Other,High School,,2013,0,,,,,FALSE,,FALSE,FALSE,
a08C000000HTMpKIAX,FALSE,,2012-09-09T22:33:00.000Z,005C0000003sZiUIAU,2014-07-21T23:30:29.000Z,005C0000006wSJzIAM,2014-07-21T23:30:29.000Z,,,,00380000010UhonAAC,0018000000kxhmXAAQ,6/30/2014,,,FALSE,7/21/2014,1030,Salesforce,,High School Diploma,8/14/2012,Graduated,,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C000000PUqg2IAD,FALSE,,2013-10-24T17:26:55.000Z,005C0000003sZiUIAU,2014-09-08T23:23:17.000Z,005C0000003teDhIAI,2014-09-08T23:23:17.000Z,,,,00380000010UhohAAC,0018000000kxhmXAAQ,6/30/2014,,,FALSE,9/8/2014,0,Salesforce,,High School Diploma,8/13/2013,Graduated,,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C000000B0pGXIAZ,FALSE,,2011-09-08T00:11:55.000Z,005C0000003sZiUIAU,2013-04-09T21:31:23.000Z,005C0000003CMzbIAG,2013-04-09T21:31:23.000Z,,,,00380000010UhohAAC,0018000000kxhmXAAQ,6/22/2012,,,FALSE,,0,Salesforce,,High School Diploma,9/7/2010,Transferred out,Relocation,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C000000HT4OpIAL,FALSE,,2012-08-13T23:37:51.000Z,005C0000003sZiUIAU,2013-04-15T19:15:20.000Z,005C0000003sZiUIAU,2013-04-15T19:15:20.000Z,,,,00380000010UhoeAAC,0018000000kxhmXAAQ,6/24/2011,,,FALSE,8/13/2012,0,Salesforce,,High School Diploma,9/7/2010,Transferred out,,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C000000PUqUQIA1,FALSE,,2013-10-24T17:07:58.000Z,005C0000003sZiUIAU,2014-07-22T22:10:23.000Z,005C0000003teDhIAI,2014-07-22T22:10:23.000Z,,,,00380000010UhoCAAS,0018000000kxhmXAAQ,6/30/2014,,,FALSE,7/22/2014,0,Salesforce,,High School Diploma,8/13/2013,Graduated,,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C0000009c4yiIAA,FALSE,,2011-04-01T18:53:42.000Z,005C0000003CDalIAG,2014-08-05T20:45:50.000Z,005C0000004gIFSIA2,2014-08-05T20:45:50.000Z,,,,00380000010Uho8AAC,0018000000kxhmXAAQ,6/1/2014,,,FALSE,8/5/2014,0,Salesforce,,High School Diploma,9/7/2010,Graduated,,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C000000N1aK8IAJ,FALSE,,2013-06-20T18:17:55.000Z,005C0000003sZiUIAU,2013-06-21T21:03:16.000Z,005C0000003CMzbIAG,2013-06-21T21:03:16.000Z,,,,00380000010Uho5AAC,0018000000kxhmXAAQ,1/27/2011,,,FALSE,6/20/2013,0,Salesforce,,High School Diploma,9/7/2010,Transferred out,,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C000000LD8XkIAL,FALSE,,2013-04-09T21:02:03.000Z,005C0000003sZiUIAU,2014-09-08T23:14:41.000Z,005C0000003teDhIAI,2014-09-08T23:14:41.000Z,,,,00380000010Uho1AAC,0018000000kxhmXAAQ,6/30/2014,,,FALSE,9/8/2014,890,Salesforce,,High School Diploma,8/15/2012,Graduated,,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C000000LD8XVIA1,FALSE,,2013-04-09T21:01:28.000Z,005C0000003sZiUIAU,2013-04-09T21:02:44.000Z,005C0000003sZiUIAU,2013-04-09T21:02:44.000Z,,,,00380000010Uho1AAC,0018000000kxhmXAAQ,3/14/2011,,,FALSE,4/9/2013,890,Salesforce,,High School Diploma,9/7/2010,Transferred out,,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C000000HToKKIA1,FALSE,,2012-10-09T01:18:13.000Z,005C0000003sZiUIAU,2014-10-17T19:59:52.000Z,005C0000003uCviIAE,2014-10-17T19:59:52.000Z,,,,00380000010Uho0AAC,0018000000kxhmXAAQ,5/21/2014,,,FALSE,10/17/2014,0,Salesforce,,High School Diploma,8/13/2012,Attending,,High School,,2014,0,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmooIAB,FALSE,,2014-06-16T17:21:14.000Z,005C0000003uCvjIAE,2014-09-29T21:51:39.000Z,005C0000003uCviIAE,2014-09-29T21:51:39.000Z,,,,003C000001ZF0unIAD,0018000000kxhmYAAQ,,,,FALSE,9/29/2014,0,Salesforce,,High School Diploma,9/1/2014,Attending,,High School,,2018,2,,,,,FALSE,,FALSE,FALSE,
a08C000000bYEuUIAW,FALSE,,2015-09-17T15:37:08.000Z,005C0000003uCviIAE,2015-09-17T15:37:08.000Z,005C0000003uCviIAE,2015-09-17T15:37:08.000Z,,,,003C000001AbsykIAB,0018000000kxhmYAAQ,,,,FALSE,9/17/2015,0,Salesforce,,High School Diploma,9/8/2015,Attending,,High School,,2017,2,,,,,FALSE,,FALSE,FALSE,
a08C000000M074yIAB,FALSE,,2013-05-06T19:18:31.000Z,005C0000003uCviIAE,2013-09-18T20:46:01.000Z,005C0000003CMzbIAG,2013-09-18T20:46:01.000Z,,,,003C000001AbsyIIAR,0018000000kxhmYAAQ,,,,FALSE,5/6/2013,0,Salesforce,,,5/6/2013,Attending,,High School,,2017,2,,,,,FALSE,,FALSE,FALSE,
