student_id,present_2012,present_2013,present_2014,present_2015,present_2016,excusedabsent_2012,excusedabsent_2013,excusedabsent_2014,excusedabsent_2015,excusedabsent_2016,excusedtardy_2012,excusedtardy_2013,excusedtardy_2014,excusedtardy_2015,excusedtardy_2016,absent_2012,absent_2013,absent_2014,absent_2015,absent_2016,tardy_2012,tardy_2013,tardy_2014,tardy_2015,tardy_2016,truant_2012,truant_2013,truant_2014,truant_2015,truant_2016,inschoolsuspension_2012,inschoolsuspension_2013,inschoolsuspension_2014,inschoolsuspension_2015,inschoolsuspension_2016,suspended_2012,suspended_2013,suspended_2014,suspended_2015,suspended_2016
3100,0,162,148,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,8,8,NA,NA,1,5,16,NA,NA,0,0,3,NA,NA,0,0,0,NA,NA,1,0,0,NA,NA
3101,0,175,169,165,NA,0,0,0,0,NA,0,0,0,0,NA,3,0,1,2,NA,1,0,4,4,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA
3103,0,155,160,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,4,1,NA,NA,21,20,13,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3104,0,150,143,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,2,0,NA,NA,5,9,18,NA,NA,0,8,4,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3107,0,142,161,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,10,3,NA,NA,2,28,6,NA,NA,0,0,2,NA,NA,0,0,0,NA,NA,0,0,1,NA,NA
3108,0,173,150,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,3,5,NA,NA,0,4,20,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3109,NA,175,172,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3110,0,163,168,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,6,5,NA,NA,2,3,2,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3111,NA,150,168,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,17,6,NA,NA,NA,5,0,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,3,0,NA,NA
3112,NA,170,169,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,5,4,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3113,0,168,168,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,4,7,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,3,0,NA,NA
3114,0,165,171,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,7,1,NA,NA,14,1,1,NA,NA,0,0,2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3115,0,170,165,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,3,6,NA,NA,1,7,4,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3116,0,157,165,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,2,1,NA,NA,16,13,8,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3117,NA,180,168,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,4,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3120,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,14,NA,NA,NA,NA,29,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3121,0,146,111,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,3,9,NA,NA,19,29,44,NA,NA,0,1,9,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3123,0,6,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,4,2,NA,NA,NA,6,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,10,NA,NA,NA
3124,0,165,151,157,NA,0,0,0,0,NA,0,0,0,0,NA,1,4,3,0,NA,0,6,21,18,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA
3125,0,159,173,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,7,2,NA,NA,1,9,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3126,NA,168,167,162,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,2,0,NA,NA,4,6,3,NA,NA,3,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
3127,NA,159,167,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,8,4,NA,NA,NA,8,3,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA
3128,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3129,0,175,157,149,NA,0,0,0,0,NA,0,0,0,0,NA,4,0,2,3,NA,2,0,16,23,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA
3130,0,167,155,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,2,1,NA,NA,14,11,17,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3131,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,6,NA,NA,NA,NA,66,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3132,NA,125,167,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,26,3,NA,NA,NA,13,3,NA,NA,NA,10,0,NA,NA,NA,0,0,NA,NA,NA,6,2,NA,NA
3133,0,147,17,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,5,6,15,NA,NA,13,24,15,NA,NA,0,2,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3134,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3136,0,160,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,3,NA,NA,NA,11,11,NA,NA,NA,0,4,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA
3138,0,174,173,NA,NA,0,0,0,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,2,1,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3139,0,120,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,2,NA,NA,NA
3140,0,151,142,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,15,14,15,NA,NA,5,8,16,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3141,0,161,167,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,13,7,NA,NA,4,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3142,NA,175,175,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3143,NA,179,175,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3144,0,158,143,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,12,10,NA,NA,5,7,8,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3145,0,126,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,12,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3147,0,169,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,4,8,NA,NA,NA,31,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3148,NA,161,152,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,9,10,NA,NA,NA,4,12,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA
3149,NA,173,175,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3150,NA,173,173,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3151,0,165,165,167,NA,0,0,0,0,NA,0,0,0,0,NA,1,6,7,5,NA,3,2,1,0,NA,0,1,2,0,NA,0,0,0,0,NA,0,0,0,0,NA
3152,NA,175,174,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3153,0,172,171,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,1,2,NA,NA,0,1,2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3155,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA,30,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3156,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA,11,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA
3157,0,124,139,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,1,NA,NA,12,55,34,NA,NA,0,1,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3159,0,138,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,7,8,NA,NA,NA,32,29,NA,NA,NA,0,5,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3160,0,169,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,5,NA,NA,NA,4,6,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3161,0,133,122,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,5,NA,NA,9,43,47,NA,NA,0,2,0,NA,NA,0,0,0,NA,NA,0,0,1,NA,NA
3162,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3163,0,170,149,170,NA,0,0,0,0,NA,0,0,11,0,NA,3,0,6,0,NA,0,1,5,1,NA,0,0,0,0,NA,0,0,0,0,NA,0,3,0,0,NA
3164,NA,172,168,158,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,5,10,NA,NA,0,0,2,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA
3165,0,175,173,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,1,NA,NA,1,0,0,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3166,0,174,173,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,1,0,NA,NA,3,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3167,0,174,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3168,0,169,167,167,NA,0,0,0,0,NA,0,0,0,0,NA,1,5,8,8,NA,1,0,0,1,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA
3169,NA,175,174,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3171,NA,174,175,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3172,NA,173,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA
3173,NA,174,173,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3174,0,174,175,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3175,0,160,166,161,NA,0,0,0,0,NA,0,0,0,0,NA,1,12,8,9,NA,3,1,0,0,NA,0,2,1,0,NA,0,0,0,0,NA,0,0,0,0,NA
3176,NA,167,175,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,4,0,NA,NA,NA,3,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3177,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3178,0,159,144,NA,NA,0,0,0,NA,NA,0,0,1,NA,NA,3,3,1,NA,NA,0,9,28,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3179,0,158,165,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,9,4,NA,NA,2,8,6,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3180,0,171,160,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,2,3,NA,NA,1,2,10,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3181,NA,175,168,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,6,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3182,NA,174,175,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3183,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3184,NA,175,174,175,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
3185,0,169,170,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,4,4,NA,NA,0,2,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3186,0,114,91,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,13,10,14,NA,NA,43,48,57,NA,NA,0,2,13,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3187,0,172,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,7,2,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3188,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3189,0,171,44,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,2,6,NA,NA,1,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,2,0,NA,NA
3190,0,171,163,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,3,12,NA,NA,1,0,0,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3191,0,139,136,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,16,17,NA,NA,9,19,19,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3192,NA,175,173,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3193,0,174,167,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,3,NA,NA,7,1,4,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3194,0,174,174,5,NA,0,0,0,0,NA,0,0,0,0,NA,3,0,1,0,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA
3195,0,160,159,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,5,9,NA,NA,2,8,7,NA,NA,0,2,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3196,0,175,173,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,2,NA,NA,3,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3197,0,164,115,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,1,3,NA,NA,22,7,56,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3198,NA,172,166,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,3,7,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3199,0,161,167,147,NA,0,0,0,0,NA,0,1,0,0,NA,3,3,1,10,NA,21,7,7,11,NA,0,0,0,0,NA,0,0,0,0,NA,0,3,0,0,NA
3200,0,175,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3201,3,149,41,122,NA,0,0,0,0,NA,0,0,0,0,NA,7,3,11,7,NA,96,25,114,39,NA,0,1,4,3,NA,0,0,0,0,NA,0,0,0,0,NA
3202,NA,170,167,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,3,NA,NA,NA,4,5,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3203,NA,158,124,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,7,8,NA,NA,NA,9,41,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA
3204,NA,175,175,175,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
3205,0,162,168,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,NA,NA,12,13,3,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3207,NA,173,169,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,2,NA,NA,NA,2,2,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3208,0,138,138,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,4,17,NA,NA,8,19,18,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3209,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3212,NA,173,174,162,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,0,NA,NA,0,1,6,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
3213,NA,174,174,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3214,NA,174,174,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3215,0,174,172,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,1,0,NA,NA,18,0,3,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3216,0,162,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,4,NA,NA,NA,3,6,NA,NA,NA,0,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3217,NA,174,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA
3218,0,173,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,1,NA,NA,NA
3219,NA,168,165,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,5,9,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3220,NA,175,174,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3221,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3222,0,175,175,172,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA
3223,0,171,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,2,NA,NA,NA,12,2,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3224,0,176,175,170,NA,0,0,0,0,NA,0,0,0,0,NA,0,3,2,1,NA,1,1,0,2,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA
3225,NA,173,173,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3229,0,137,111,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,5,NA,NA,14,39,52,NA,NA,0,3,5,NA,NA,0,0,0,NA,NA,0,0,2,NA,NA
3230,0,130,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,5,7,NA,NA,NA,8,18,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,12,NA,NA,NA
3231,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,18,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
3234,0,179,173,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3235,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA
3236,NA,175,175,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3237,NA,175,175,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3238,0,157,170,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,3,3,NA,NA,1,15,2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3240,0,159,161,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,10,8,NA,NA,1,6,6,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3242,0,173,174,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA
3243,NA,170,174,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,0,NA,NA,NA,1,0,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3245,0,161,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,7,NA,NA,NA,5,7,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3246,NA,167,167,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,7,8,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
3247,0,166,126,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,13,25,NA,NA,0,1,22,NA,NA,0,0,2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3249,0,89,67,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,23,17,13,NA,NA,48,60,86,NA,NA,0,2,2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3250,0,135,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,6,NA,NA,NA,38,25,NA,NA,NA,0,12,NA,NA,NA,0,1,NA,NA,NA,2,1,NA,NA,NA
3252,0,158,162,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,14,10,NA,NA,8,8,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
3253,0,162,105,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,16,35,NA,NA,4,1,26,NA,NA,0,0,4,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA
3254,0,133,131,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,16,5,NA,NA,15,20,35,NA,NA,0,11,4,NA,NA,0,0,0,NA,NA,1,0,0,NA,NA
3256,0,174,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
3257,NA,175,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA
