student_id,local_student_id,Salesforce ID
11923,11923,003C000001l8iGCIAY
12553,12553,
11947,11947,
11958,11958,003C000001l8iJnIAI
11976,11976,
16283,16283,
11983,11983,
12007,12007,003C000001l8iH2IAI
11999,11999,
11990,11990,
11993,11993,
11998,11998,
12001,12001,
12002,12002,003C000001l8iJ3IAI
3993,910067,
4020,910174,
6814,406141006,
12003,12003,
12004,12004,003C000001l8iL8IAI
2941,910294,
4153,91203050,
12982,12982,
4117,91103023,
11331,406141491,
11925,11925,003C000001l8iJZIAY
16331,16331,
16305,16305,
14643,14643,
4143,91203021,
12010,12010,
12663,12663,
12011,12011,003C000001l8iI0IAI
14410,14410,
12795,12795,003C000001l8iFgIAI
15068,15068,
13778,13778,
11942,11942,003C000001l8iJBIAY
16037,16037,
2919,910168,003C000001AbsukIAB
12012,12012,
12014,12014,003C000001l8iJmIAI
3994,910068,
12039,12039,003C000001l8iKeIAI
12016,12016,
13439,13439,
4062,910377,
4021,910177,
4166,91203079,
4144,91203022,
15117,15117,003C000001l8iN0IAI
12022,12022,003C000001l8iLWIAY
12023,12023,003C000001l8iGgIAI
12025,12025,003C000001l8iGLIAY
4044,910317,
12027,12027,
4167,91203080,
2912,910572,
4022,910178,
4118,91103025,
4145,91203025,
11103,406141786,
3614,2012099,
13210,13210,
3616,2012101,
6751,406140875,
16731,16731,
16663,16663,
13066,13066,
3632,201216,
12882,12882,
3633,201218,
3634,201220,
12028,12028,003C000001l8iJpIAI
16334,16334,
12233,2008062,
13275,13275,003C000001l8iFsIAI
12496,12496,
12796,12796,
12032,12032,003C000001l8iGRIAY
13185,13185,
15978,15978,
13414,13414,
12367,12367,
14361,14361,
10732,406142037,
2339,2013579,003C000001AbsxnIAB
3637,201222,
3638,201223,
3617,2012106,
3639,201224,
3450,2013602,003C000001AbsxrIAB
2289,2013603,003C000001AbsxwIAB
3618,2012109,
3640,201228,
2280,2013604,003C000001AbsxvIAB
2434,2013608,003C000001Absy6IAB
2319,2013609,
2312,2013611,003C000001AbsxbIAB
2441,2013616,003C000001AbsyJIAR
2468,2013648,003C000001Absy8IAB
2271,2013581,003C000001AbsxfIAB
2386,2013582,003C000001AbsxkIAB
2337,2013585,003C000001AbsxuIAB
2368,2013599,003C000001Abb3TIAR
2391,2013601,003C000001AbsxpIAB
3751,2013125,00380000010UhpcAAC
3725,2013069,
12600,12600,
13286,13286,
3747,2013117,
12479,12479,
12601,12601,
12495,12495,
12040,12040,003C000001l8iL0IAI
3736,2013097,
2803,910385,003C000001Absv6IAB
3721,2013062,
12045,12045,
3711,2013043,
3744,2013113,
3714,2013048,
3716,2013051,
12046,12046,003C000001l8iFMIAY
3715,2013049,
16821,16821,
15243,15243,00380000010Uhn1AAC
12445,12445,
12797,12797,
12375,12375,
12376,12376,
12505,12505,
13671,13671,
12378,12378,
12379,12379,
12883,12883,003C000001l8iI1IAI
12388,12388,
12404,12404,
3718,2013058,
3726,2013070,
3717,2013056,
11900,11900,
10694,406142289,
12886,12886,
12503,12503,
11992,11992,
12962,12962,003C000001l8iHrIAI
12798,12798,003C000001l8iGuIAI
12884,12884,003C000001l8iJ0IAI
2555,2013269,00380000010UhnVAAS
13142,13142,
13489,13489,
3901,2013510,
2787,910103,003C0000014oCdfIAE
3906,2013538,
12312,12312,
14268,14268,
3903,2013520,
12696,12696,
10380,406142601,
10459,406142576,
10534,406142571,
10677,406142602,
3904,2013522,
3908,2013543,
4133,91103088,
4134,91103089,
4068,910392,
15238,15238,
12497,12497,
12594,12594,
12653,12653,
11364,406141490,
11623,406142595,
3665,201261,
11392,406141324,
11431,406141492,
10278,406142430,
10512,406142606,
12506,12506,
13727,13727,
3397,406140767,
11582,406142635,
12759,12759,
3963,406140980,
15163,15163,003C000001l8iFcIAI
12697,12697,
3664,201260,
14347,14347,
12799,12799,
12702,12702,
13211,13211,
13068,13068,
12727,12727,
12698,12698,
12699,12699,
3627,2012138,
12703,12703,
16297,16297,
2718,910119,003C0000014oCdqIAE
12725,12725,
12730,12730,
16122,16122,
3666,201263,
3853,2013359,
3850,2013356,
2571,2013183,00380000010UhmzAAC
2612,2013552,
4225,201217,00380000010UhrXAAS
4226,910477,00380000010UhtcAAC
12987,12987,
12824,12824,
4290,910052,00380000010UhogAAC
15543,15543,
13490,13490,003C000001l8iJsIAI
14085,14085,
12888,12888,003C000001l8iIOIAY
13212,13212,
12314,12314,
2765,910133,003C0000014oCdyIAE
4229,910024,00380000010UhteAAC
4230,201219,00380000010UhrbAAC
4231,910474,00380000010UhtfAAC
13144,13144,
2467,2013617,003C000001AbsyTIAR
4232,2013208,00380000010UhrcAAC
2484,2013668,003C000001AbsySIAR
4233,2013018,00380000010UhrdAAC
4234,201221,00380000010UhreAAC
4235,910305,00380000010UhwCAAS
4236,2012107,00380000010UhrfAAC
13069,13069,
13491,13491,
12780,12780,
4237,2013242,00380000010UhrgAAC
12897,12897,003C000001l8iKhIAI
12907,12907,
12909,12909,
14142,14142,
12940,12940,
12913,12913,
13029,13029,
4030,910203,
11873,11873,
13279,13279,
12988,12988,
4286,201241,00380000010UhsVAAS
2438,2013266,00380000010Uhn8AAC
13071,13071,
4287,910360,00380000010UhtzAAC
4288,91103020,00380000010UhukAAC
4289,2013073,00380000010UhsWAAS
13280,13280,
13011,13011,
15189,15189,
12508,12508,
13650,13650,
12604,12604,
4291,910343,00380000010Uhu0AAC
11492,406141162,
4292,91103075,00380000010Uhv7AAC
2428,2013191,00380000010Uhn9AAC
2429,2013393,00380000010UhnBAAS
12916,12916,003C000001l8iKzIAI
4060,910369,
7193,20105000182,
12952,12952,003C000001l8iKcIAI
12762,12762,
16327,16327,
12509,12509,
14870,14870,
12414,12414,
2508,2013297,00380000010UhqtAAC
2629,2013353,00380000010UhquAAC
4341,201148,00380000010Uht5AAC
4342,910344,00380000010UhwLAAS
4343,2013216,00380000010Uht6AAC
4344,910375,00380000010UhuFAAS
4345,201166,00380000010Uht8AAC
12914,12914,
12945,12945,
12711,12711,
4347,201149,00380000010UhtAAAS
4348,91103083,00380000010UhvHAAS
2547,2013537,00380000010UhqvAAC
2604,2013553,00380000010UhqxAAC
4349,2012141,00380000010UhtBAAS
2549,2013261,00380000010UhnWAAS
4350,91203083,00380000010UhuHAAS
12415,12415,
4351,201152,00380000010UhtCAAS
2558,2013380,00380000010UhnXAAS
4352,2013215,00380000010UhtDAAS
13214,13214,
4353,2013232,00380000010UhtEAAS
4354,91203085,00380000010UhvqAAC
4355,201154,00380000010UhtFAAS
2585,2013254,00380000010UhnYAAS
4356,201156,00380000010UhtGAAS
4357,910356,00380000010UhuOAAS
4358,91103028,00380000010UhvBAAS
4359,201270,00380000010UhtHAAS
4360,910391,00380000010UhuPAAS
12941,12941,003C000001l8iFbIAI
12823,12823,
12955,12955,
13492,13492,003C000001l8iICIAY
2594,2013105,00380000010UhnZAAS
4362,2012143,00380000010UhtJAAS
4363,2011095,00380000010UhtKAAS
4364,2012144,00380000010UhtMAAS
4366,201159,00380000010UhtOAAS
3231,20101000066,003C000001Abss0IAB
11975,11975,
12890,12890,003C000001l8iFQIAY
13146,13146,
3819,2013271,
12416,12416,
13368,13368,
16293,16293,
7164,20105000151,
13097,13097,
13060,13060,
13063,13063,
13073,13073,
4149,91203032,
4082,910422,
12803,12803,
3131,20101000101,003C000001AbssqIAB
2761,910466,003C000001AbsseIAB
2601,2013471,003C000001AbsyYIAR
2806,910089,
2759,910216,
2722,910614,
13215,13215,
16945,16945,
2731,910464,
2684,910105,
15136,15136,
4091,910445,
2753,910111,
4080,910420,
13083,13083,003C000001l8iL6IAI
2669,910229,
2681,910013,
3978,910014,
4111,91103004,
2784,910225,
4095,910451,
13094,13094,
2644,910120,
4008,910121,
4073,910404,
16291,16291,
2269,2013144,00380000010UhmjAAC
2270,2013395,00380000010UhmoAAC
4007,910115,
4050,910335,
13447,13447,
4049,910333,
13148,13148,
4053,910345,
12991,12991,
13059,13059,
12713,12713,
10663,406142245,003C000001l8iGqIAI
12728,12728,
4057,910357,
13092,13092,
13866,13866,
14772,14772,
4101,910479,
4105,910492,
4109,910504,
12958,12958,
12316,12316,
2331,2013278,
3210,20104000028,
4017,910164,
4141,91203016,
4172,91203092,
2696,910036,003C0000014oCe8IAE
12048,12048,
2748,910136,003C0000014oCdzIAE
16572,16572,
2762,910137,003C0000014oCe0IAE
2701,910138,003C0000014oCe1IAE
2781,910139,003C0000014oCe2IAE
2687,910145,003C0000014oCe7IAE
2400,201230,
4413,910430,00380000010UhtgAAC
4414,91103063,00380000010UhucAAC
4415,910313,00380000010UhwDAAS
4416,91103010,00380000010Uhv1AAC
13106,13106,
16784,16784,
13117,13117,
4445,910042,00380000010UhoCAAS
4446,91203074,00380000010Uhw5AAC
4447,910459,00380000010UhwVAAS
4448,91203075,00380000010UhtvAAC
6454,2009035,
14756,14756,
12511,12511,
13254,13254,
15585,15585,
2868,910483,00380000010UhoDAAS
13149,13149,
2514,2013618,003C000001AbsyZIAR
2497,2013620,003C000001AbsyWIAR
2499,2013621,003C000001AbsyiIAB
2575,2013625,003C000001AbsygIAB
2519,2013626,003C000001AbsyjIAB
12893,12893,003C000001l8iJgIAI
2603,2013627,003C000001AbsydIAB
2541,2013635,003C000001AbsykIAB
3223,20104000118,003C000001AbsybIAB
2624,2013655,003C000001AbsycIAB
13449,13449,
6461,2009043,
6826,406141018,
2534,2013660,003C000001AbsyXIAR
2611,2013663,003C000001AbsyfIAB
2414,2013574,003C000001AbsyUIAR
14587,14587,
4450,910433,00380000010UhwSAAS
13143,13143,
14275,14275,
13147,13147,
12419,12419,
2495,2013676,003C000001AbsyhIAB
4451,910452,00380000010UhtlAAC
4452,910304,00380000010UhtxAAC
2910,910044,00380000010UhoYAAS
4453,910321,00380000010UhwWAAS
4471,91203018,00380000010UhvkAAC
4472,910210,00380000010UhooAAC
4473,91103077,00380000010UhumAAC
4474,910351,00380000010Uhu5AAC
4475,910066,00380000010UhopAAC
4476,91103079,00380000010UhvEAAS
4477,910395,00380000010Uhu6AAC
4478,91203020,00380000010Uhu7AAC
4479,91103080,00380000010UhvFAAS
4480,910070,00380000010UhvmAAC
3010,910071,00380000010UhorAAC
2997,910072,00380000010UhosAAC
12609,12609,
4481,910340,00380000010Uhu9AAC
7054,20105000027,
13283,13283,
12512,12512,
4482,910374,00380000010UhuBAAS
4483,910376,00380000010UhuCAAS
12558,12558,
4484,910478,003800000133kd3AAA
4485,910325,00380000010UhwKAAS
4486,910363,00380000010UhuDAAS
4487,91203081,00380000010UhuEAAS
2948,910077,00380000010UhoxAAC
4488,910379,00380000010UhuGAAS
4489,201167,00380000010Uht7AAC
2728,910511,003C000001l8iLGIAY
12806,12806,003C000001l8iJjIAI
12992,12992,
13076,13076,
13218,13218,
12318,12318,
12894,12894,
11270,406142114,
13150,13150,
4519,910411,00380000010UhvtAAC
4520,91203058,00380000010UhuUAAS
2858,910098,00380000010UhpDAAS
4521,91203031,00380000010UhvuAAC
2848,910491,00380000010UhpEAAS
12892,12892,003C000001l8iLXIAY
2809,910099,00380000010UhpFAAS
4522,91103029,00380000010Uhw4AAC
4523,91103090,003800000133kNoAAI
4524,910336,00380000010UhwQAAS
4525,91103058,00380000010UhvCAAS
3793,2013210,
3871,2013398,
12420,12420,
13921,13921,
12895,12895,
4526,2013083,
4527,2011093,
4528,2011091,
4529,2011080,
3602,201192,
3684,201291,
3739,2013104,
3681,201283,
3603,201193,
3697,2013017,
3790,2013205,
2702,910525,003C000001AbshdIAB
3777,2013172,
3620,2012114,
3621,2012116,
13219,13219,
12421,12421,
3737,2013100,
3624,2012123,
3745,2013114,
3738,2013102,
3746,2013116,
3601,201191,
3742,2013109,
3728,2013076,
3566,2011088,
3626,2012135,
3629,2012140,
3683,201290,
3685,201292,
3630,2012142,
3687,201294,
3686,201293,
13151,13151,
13183,13183,
13205,13205,
12225,2008012,
12226,2008014,
12227,2008020,
13223,13223,
12732,12732,003C000001l8iGBIAY
12616,12616,
16870,16870,
13101,13101,
11258,406141477,
12228,2008035,
13181,13181,003C000001l8iFXIAY
13182,13182,
12229,2008037,
13879,13879,
15094,15094,
12230,2008050,
12231,2008056,
12664,12664,
3298,406140787,
13235,13235,
12422,12422,
10350,406141379,
10351,406141713,
6671,406140127,
12320,12320,
10800,406141155,
12896,12896,
10338,406141198,
13152,13152,
10354,406142611,
11079,406141226,
11147,406141228,
12232,2008059,
12514,12514,
13289,13289,
12234,2008074,
12235,2008080,
12559,12559,
12611,12611,
14865,14865,
13232,13232,003C000001l8iFvIAI
11711,11711,
12238,2008090,
12239,2008092,
12240,2008096,
12241,2008102,
12242,2008110,
12243,2009009,
12244,2009020,
12245,2009025,
12246,2009026,
12247,2009030,
13153,13153,
12993,12993,
12249,2009052,
12250,2009054,
12251,2009057,003C000001AbstcIAB
3138,20104000058,003C000001AbsvHIAR
11709,11709,
12253,2009062,
11774,11774,
12996,12996,
12254,2009068,
12255,2009094,
2825,910588,003C000001Absu2IAB
12256,2009098,
12257,2009117,
12258,20102000002,
12259,20102000003,
12260,20102000016,
12261,20102000017,
12262,20102000023,
12263,20102000027,
12270,20103000051,
12271,20103000081,
12272,20105000014,
12273,20105000036,
12274,20105000047,
13221,13221,
13247,13247,003C000001l8iMaIAI
15149,15149,
6458,2009039,
12517,12517,
12275,20105000055,
12276,20105000070,
11835,11835,
16187,16187,
12322,12322,
12612,12612,
12277,20105000088,
12278,2011087,
12279,2012093,
12281,2012131,
12424,12424,
12283,2013035,
12284,2013067,
3353,406140617,
12295,406141098,
12285,2013068,
13154,13154,
12617,12617,
13290,13290,
15079,15079,
14991,14991,
14753,14753,
12287,2147483647,
12288,406139763,
12289,406139775,
12290,406139798,
12291,406139818,
12292,406139839,
12293,406139854,
12294,406139856,
12296,2008015,
12297,2008019,
14322,14322,
3519,406139893,003C000001AbssbIAB
2677,910598,003C000001AbssuIAB
2745,910595,003C000001AbsspIAB
2791,910596,003C000001AbssoIAB
13457,13457,
12899,12899,003C000001l8iMEIAY
13081,13081,
15247,15247,
12560,12560,
4582,406141059,
11598,406141283,
12681,12681,
12719,12719,
13918,13918,
16577,16577,
12425,12425,
12323,12323,
13156,13156,
3136,20101000102,003C000001AbssrIAB
12900,12900,
12321,12321,
10610,406142274,003C000001l8iGbIAI
12614,12614,
3147,20101000104,003C000001Abst8IAB
3159,20101000106,003C000001AbstEIAR
3160,20101000109,
13082,13082,
15839,15839,
2607,2013550,
12471,12471,
11349,406141773,003C000001l8iIpIAI
6823,406141015,
2628,2013675,003C000001AbsyaIAB
10885,406141756,003C000001l8iKoIAI
16026,16026,
11297,406141666,003C000001l8iIEIAY
10991,406141667,
10400,406141668,
10233,406141788,003C000001l8iGIIAY
16100,16100,
10235,406141702,
11122,406141703,003C000001ZF0tKIAT
16356,16356,
11470,406141757,
10203,406141758,
6531,406139780,
13222,13222,
14224,14224,
14723,14723,
10464,406141759,
10829,406141761,003C000001l8iH4IAI
6740,406140863,
13255,13255,003C000001l8iN4IAI
13378,13378,
11522,406141776,003C000001ZF0uJIAT
11271,406141674,003C000001l8iMZIAY
10497,406141988,003C000001l8iFnIAI
10818,406141787,003C000001ZF0sgIAD
11513,406141793,003C000001l8iJ8IAI
11082,406141999,003C000001l8iLtIAI
3041,20101000072,003C000001Abss8IAB
10781,406141692,003C000001ZF0sbIAD
10281,5262002,003C000001l8iFBIAY
15875,15875,
10205,406141853,003C000001l8iG9IAI
10738,406141854,003C000001l8iKWIAY
11309,406141857,003C000001l8iIGIAY
11452,406141858,003C000001l8iMyIAI
11363,406141860,003C000001l8iIsIAI
11252,406141862,003C000001l8iMNIAY
11036,406141863,003C000001l8iHgIAI
11057,406141870,003C000001l8iLlIAI
10759,406141881,
10976,406141884,003C000001l8iHVIAY
11140,406141885,
14680,14680,
13080,13080,
11324,406141985,003C000001l8iIlIAI
11347,406141986,003C000001l8iMoIAI
11544,406141997,003C000001l8iJJIAY
10504,406142000,003C000001l8iFrIAI
14979,14979,
10878,406142003,003C000001l8iKlIAI
10782,406142014,003C000001l8iGvIAI
10189,406142015,003C000001l8iG7IAI
10815,406142016,003C000001ZF0seIAD
10564,406142017,003C000001l8iKCIAY
11506,406142018,003C000001l8iJ4IAI
11507,406142019,003C000001l8iJ5IAI
6570,406139876,
15593,15593,
14015,14015,
16925,16925,
10766,406141798,003C000001l8iKjIAI
10465,406141799,003C000001l8iFdIAI
10664,406142250,003C000001l8iGrIAI
10600,406142027,003C000001l8iGXIAY
11647,406142180,003C000001l8iJQIAY
10608,406142185,003C000001l8iGaIAI
10225,406142186,003C000001l8iGFIAY
10958,406142230,003C000001l8iHRIAY
11547,406142234,003C000001l8iJUIAY
11594,406142235,003C000001l8iJfIAI
11538,406142226,003C000001l8iJGIAY
6462,2009044,
16243,16243,
10687,406142239,
15843,15843,
11534,406142268,003C0000014oCefIAE
11215,406142248,003C000001l8iI7IAI
10429,406142255,003C000001l8iLRIAY
11401,406142256,003C000001l8iMlIAI
10296,406142267,003C000001l8iFKIAY
11062,406142270,
10492,406142278,003C000001l8iFkIAI
10221,406142279,003C000001l8iGDIAY
11047,406142282,003C000001l8iHjIAI
11541,406142283,003C000001l8iJIIAY
11313,406142299,003C000001l8iIHIAY
16017,16017,
10543,406142356,003C000001ZF0s4IAD
10835,406142431,003C000001l8iH5IAI
10503,406142522,003C000001l8iFpIAI
10649,406142524,003C000001l8iGkIAI
10749,406142020,003C000001l8iKZIAY
6508,2009101,
10754,406142272,003C000001l8iKaIAI
16664,16664,
15913,15913,
10273,406142276,003C000001l8iGSIAY
16218,16218,
16484,16484,
11011,406142535,003C000001l8iHeIAI
10889,406142579,003C000001l8iKpIAI
11119,406142598,003C000001l8iHmIAI
15957,15957,
2590,3104006747,003C000001AbsyMIAR
13884,13884,
16457,16457,
15139,15139,
3507,406140451,003C000001ZF0rDIAT
6941,20103000008,
16636,16636,
14792,14792,
14492,14492,
14084,14084,
14340,14340,
13886,13886,
13854,13854,
10192,406142438,
15049,15049,
3133,20101000038,003C000001AbsrbIAB
3026,20101000039,003C000001AbsrcIAB
6697,406140224,
13823,13823,
3145,20101000050,003C000001AbsroIAB
14838,14838,
14378,14378,
3156,20101000064,003C000001AbsryIAB
3162,20101000065,003C000001AbsrzIAB
3230,20101000067,003C000001Abss1IAB
13874,13874,
13869,13869,
3036,20101000070,003C000001Abss5IAB
3134,20101000071,003C000001Abss6IAB
14358,14358,
14318,14318,
14055,14055,
13883,13883,
14896,14896,
12053,12053,
7047,20105000019,
14801,14801,
11977,11977,
14341,14341,
14437,14437,
13880,13880,
14826,14826,
14864,14864,
16638,16638,
10244,406141607,003C000001l8iGNIAY
7092,20105000071,
11575,406141429,
16404,16404,
15111,15111,
14217,14217,
3139,20104000015,003C000001AbswVIAR
14996,14996,
3208,20104000019,003C000001AbsvoIAB
13030,13030,
3076,20104000022,003C000001AbswKIAR
7138,20105000123,
3128,20104000025,003C000001AbswjIAB
16276,16276,
13074,13074,
7186,20105000175,
14383,14383,
15877,15877,
7149,20105000134,
13770,13770,
14892,14892,
3209,20104000041,003C000001AbswHIAR
13004,13004,
3046,20104000046,003C000001AbswhIAB
16174,16174,
3197,20104000051,003C000001AbswcIAB
14415,14415,
14356,14356,
3430,406140574,003C000001ZF0sEIAT
13928,13928,
13507,13507,
10256,406141149,
12815,12815,
13132,13132,
14711,14711,
12658,12658,
16639,16639,
6344,2008002,
6809,406141001,
7086,20105000064,
7059,20105000032,
15953,15953,
14498,14498,
13096,13096,
16220,16220,
3189,20104000077,003C000001Absw0IAB
14514,14514,
15109,15109,003C000001l8iFTIAY
7165,20105000152,
16844,16844,
13089,13089,
12810,12810,
6817,406141009,
16985,16985,
3194,20104000103,003C000001Absx9IAB
13722,13722,
11143,406142560,
10809,406141819,
3086,20104000112,003C000001AbsvvIAB
13376,13376,
12734,12734,
12768,12768,003C000001l8iGjIAI
3164,20104000061,003C000001AbsvcIAB
13718,13718,
12684,12684,
12461,12461,
13036,13036,
13777,13777,
13200,13200,
13188,13188,
15098,15098,
15975,15975,
6447,2009023,
6445,2009021,003C000001l8iFoIAI
14226,14226,
10344,406141941,
6522,2009121,
7154,20105000139,
11938,11938,
6449,2009027,
14330,14330,
6341,120305,
12000,12000,
11941,11941,
16602,16602,
14087,14087,
11940,11940,
13462,13462,
6369,2008034,
14328,14328,
12041,12041,
7189,20105000178,
14538,14538,
6356,2008017,
14151,14151,
10527,406141990,003C000001l8iJvIAI
16666,16666,
16831,16831,
10301,406141218,
6860,406141080,
14035,14035,
13031,13031,
16000,16000,
15142,15142,
7171,20105000160,
13922,13922,
13126,13126,
6492,2009082,
13047,13047,
12775,12775,
14893,14893,003C000001l8iHEIAY
14136,14136,
14685,14685,
14462,14462,
14259,14259,
6960,20103000028,
7179,20105000168,
15524,15524,
16541,16541,
13061,13061,
15212,15212,003C000001l8iHBIAY
15002,15002,
12680,12680,
14912,14912,
12574,12574,
6486,2009076,
14255,14255,
11360,406141152,
6494,2009084,
12861,12861,
6556,406139844,
11308,406141939,
12671,12671,
14472,14472,
6465,2009047,
16667,16667,
12903,12903,
6514,2009111,
16619,16619,
13691,13691,
13103,13103,
15356,15356,
12493,12493,
16365,16365,
6563,406139863,
11586,406142392,
14719,14719,
6820,406141012,
6833,406141025,
6512,2009106,
6813,406141005,
6453,2009033,
6516,2009113,
14841,14841,
16070,16070,
6822,406141014,
6467,2009049,
16987,16987,
14869,14869,
13865,13865,
6829,406141021,
6832,406141024,
15057,15057,
12435,12435,
6836,406141028,
6818,406141010,
6810,406141002,
14906,14906,
6834,406141026,
6837,406141029,
6839,406141031,
15333,15333,
13140,13140,
12397,12397,
6827,406141019,
6811,406141003,
6816,406141008,
6819,406141011,
6824,406141016,
6835,406141027,
15173,15173,
16620,16620,
7031,20105000001,
6850,406141062,
7061,20105000034,
6843,406141035,
6472,2009056,
6846,406141042,
6874,406141176,
7034,20105000005,
6865,406141086,
13404,13404,
16646,16646,
16984,16984,
14158,14158,
16826,16826,
15010,15010,
15100,15100,003C000001nMjCrIAK
7042,20105000013,
15862,15862,
15099,15099,003C000001l8iLPIAY
7045,20105000017,
13725,13725,
15985,15985,
7053,20105000025,
13733,13733,
10914,406142067,
7040,20105000011,
7052,20105000024,
7038,20105000009,
7056,20105000029,
7057,20105000030,
7063,20105000037,
15471,15471,
6844,406141037,
6863,406141083,
6861,406141081,
6842,406141034,
15334,15334,
7070,20105000045,
16934,16934,
7072,20105000048,
7075,20105000051,
7084,20105000062,
16829,16829,
13124,13124,
16740,16740,
16611,16611,
16665,16665,
16827,16827,
16982,16982,
13441,13441,
7078,20105000054,
7079,20105000056,
7080,20105000057,
13035,13035,
11966,11966,
7107,20105000089,
7108,20105000090,
14670,14670,
16842,16842,
14269,14269,003C000001l8iKvIAI
13846,13846,
7099,20105000078,
15367,15367,
14803,14803,
7103,20105000082,
16668,16668,
14860,14860,
15054,15054,
7069,20105000044,
15876,15876,
14731,14731,
16197,16197,
15708,15708,
6701,406140230,
7157,20105000142,
14678,14678,
12430,12430,
10857,406142517,
16824,16824,
15764,15764,
7127,20105000111,
15255,15255,
15253,15253,
15480,15480,
15434,15434,
7151,20105000136,
7132,20105000117,
14768,14768,
7137,20105000122,
15078,15078,
7140,20105000125,
7142,20105000127,
7145,20105000130,
7146,20105000131,
7148,20105000133,
7153,20105000138,
11841,11841,
7128,20105000112,
7167,20105000155,
7130,20105000115,
7159,20105000144,
16332,16332,
10509,406141641,003C000001ZF0ryIAD
7172,20105000161,
7168,20105000156,
7141,20105000126,
7173,20105000162,
14420,14420,
13706,13706,
14026,14026,
7131,20105000116,
7134,20105000119,
7139,20105000124,
7169,20105000157,
7133,20105000118,
14733,14733,
7174,20105000163,
7177,20105000166,
7178,20105000167,
15083,15083,
7181,20105000170,
7183,20105000172,
14621,14621,
7184,20105000173,
15105,15105,
10245,406141302,
14337,14337,
14920,14920,
15175,15175,
15324,15324,
7203,20105000193,
14052,14052,
6807,406140999,
7202,20105000192,
6712,406140549,
16812,16812,
13454,13454,
6679,406140197,
13240,13240,
13493,13493,
13481,13481,
12405,12405,
12504,12504,
16621,16621,
13443,13443,
13456,13456,
13445,13445,
13605,13605,
6650,406140022,
16575,16575,
7182,20105000171,
7175,20105000164,
14176,14176,
15934,15934,
15878,15878,
13463,13463,003C000001ZF0uoIAD
13478,13478,
13483,13483,003C000001l8iJKIAY
13485,13485,
13479,13479,
13448,13448,
13468,13468,
13882,13882,
13467,13467,
13446,13446,
12710,12710,
12694,12694,
13229,13229,
11019,406141806,
13496,13496,
13472,13472,
13353,13353,
13408,13408,
13497,13497,
13486,13486,
11004,406141460,
15154,15154,003C000001l8iJdIAI
13578,13578,003C000001l8iMUIAY
12682,12682,
10646,406142246,003C000001l8iGiIAI
12429,12429,
15308,15308,
13505,13505,
15208,15208,
6474,2009059,
12565,12565,
13469,13469,
13321,13321,
14880,14880,
16742,16742,
13739,13739,
16936,16936,
6419,2008112,
6925,20102000072,
13509,13509,
13506,13506,003C000001l8iHKIAY
13504,13504,
13499,13499,
12439,12439,
10744,406141347,
10271,406141141,
13517,13517,
13511,13511,003C000001l8iJtIAI
13501,13501,003C000001l8iLmIAI
15021,15021,
14024,14024,
6825,406141017,
13382,13382,
13513,13513,
12769,12769,
10717,406141867,
13737,13737,
12587,12587,
11829,11829,
3267,406139808,003C000001Abss3IAB
6350,2008008,
16299,16299,
13460,13460,
12356,12356,
10837,406141471,
14501,14501,
6698,406140225,
16576,16576,
12554,12554,
13421,13421,
16937,16937,
15031,15031,
3184,20104000098,003C000001AbswFIAR
16221,16221,
15775,15775,
13514,13514,
14682,14682,
6858,406141078,
6847,406141049,
12840,12840,
7014,20103000092,
6499,2009089,
7122,20105000106,
6346,2008004,
6342,200107,
6413,2008103,
16476,16476,
6362,2008025,
13534,13534,
11110,406141137,
14887,14887,
13471,13471,
12918,12918,
13162,13162,
12910,12910,
11568,406142507,
13545,13545,
13558,13558,
13547,13547,
13537,13537,
14764,14764,
13887,13887,
14093,14093,
15841,15841,
7188,20105000177,
16543,16543,
14315,14315,
6404,2008088,
14305,14305,
15185,15185,
11169,406142287,
13532,13532,
13549,13549,
3097,20104000040,003C000001AbsvIIAR
13538,13538,
13546,13546,
14806,14806,003C000001l8iJXIAY
13560,13560,
13557,13557,
3110,20104000059,003C000001AbsvJIAR
13530,13530,
6358,2008021,
6382,2008055,
13527,13527,
13531,13531,
12592,12592,
13533,13533,
6375,2008046,
13525,13525,
13526,13526,
13552,13552,
16623,16623,
13562,13562,
16472,16472,
12607,12607,
14659,14659,003C000001l8iGnIAI
6677,406140195,
13573,13573,
12959,12959,
12717,12717,
13556,13556,
15943,15943,
12593,12593,
13703,13703,
15052,15052,
7180,20105000169,
15359,15359,
13541,13541,
13543,13543,
13570,13570,
13536,13536,
13292,13292,
13563,13563,
13539,13539,00380000010UhovAAC
13540,13540,
13568,13568,
12441,12441,
13566,13566,
13857,13857,
12729,12729,
13325,13325,003C000001l8iL7IAI
13398,13398,003C000001l8iJCIAY
12615,12615,
13010,13010,
10345,406141265,003C000001l8iLFIAY
15776,15776,
13528,13528,
13386,13386,
12651,12651,
13075,13075,
14096,14096,
6678,406140196,
12853,12853,
14345,14345,
12873,12873,
16946,16946,
13213,13213,
13284,13284,
12635,12635,
12527,12527,
16657,16657,
12944,12944,003C000001l8iGMIAY
13577,13577,003C000001l8iFIIAY
13464,13464,003C000001l8iFeIAI
6599,406139936,
13574,13574,
13575,13575,
6372,2008041,
6340,10009,
12847,12847,
6345,2008003,
6394,2008072,
6392,2008069,
6384,2008058,
6378,2008049,
6366,2008030,
12641,12641,
6510,2009103,
7124,20105000108,
6428,2008234,
6422,2008118,
12868,12868,
6691,406140214,
15069,15069,
12994,12994,
14895,14895,
